year,movies_name,total_gross,opening_week,opening_date,opening_date_url
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Paul Blart: Mall Cop,"$146,336,178 ","$31,832,636 ",16-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Taken,"$145,000,989 ","$24,717,037 ",30-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-30&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,A Christmas Carol (2009),"$137,855,863 ","$30,051,075 ",6-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Angels & Demons,"$133,375,846 ","$46,204,168 ",15-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-05-15&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Terminator Salvation,"$125,322,469 ","$42,558,390 ",21-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-05-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Cloudy with a Chance of Meatballs,"$124,870,275 ","$30,304,648 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Inglourious Basterds,"$120,540,719 ","$38,054,676 ",21-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-08-21&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,G-Force,"$119,436,770 ","$31,706,934 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,District 9,"$115,646,235 ","$37,354,308 ",14-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-08-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,It's Complicated,"$112,735,375 ","$22,100,820 ",25-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-12-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Couples Retreat,"$109,204,945 ","$34,286,740 ",9-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-10-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Paranormal Activity,"$107,918,810 ","$77,873 ",25-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Watchmen,"$107,509,799 ","$55,214,334 ",6-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Princess and the Frog,"$104,400,899 ","$786,190 ",25-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Public Enemies,"$97,104,620 ","$25,271,675 ",1-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Julie & Julia,"$94,125,426 ","$20,027,956 ",7-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-08-07&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,He's Just Not That Into You,"$93,953,653 ","$27,785,487 ",6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Tyler Perry's Madea Goes to Jail,"$90,508,336 ","$41,030,947 ",20-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Ugly Truth,"$88,915,214 ","$27,605,576 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Up in the Air,"$83,823,381 ","$1,181,450 ",4-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-12-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Knowing,"$79,957,634 ","$24,604,751 ",20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Hannah Montana The Movie,"$79,576,189 ","$32,324,487 ",10-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-04-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Where the Wild Things Are,"$77,233,467 ","$32,695,407 ",16-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-10-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Zombieland,"$75,590,286 ","$24,733,155 ",2-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-10-02&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Coraline,"$75,286,229 ","$16,849,640 ",6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Law Abiding Citizen,"$73,357,727 ","$21,039,502 ",16-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-10-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Hotel for Dogs,"$73,034,460 ","$17,012,212 ",16-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Michael Jackson's This Is It,"$72,091,016 ","$23,234,394 ",28-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-10-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,"I Love You, Man","$71,440,011 ","$17,810,270 ",20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Obsessed,"$68,261,644 ","$28,612,730 ",24-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-04-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Race to Witch Mountain,"$67,172,594 ","$24,402,214 ",13-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Final Destination,"$66,477,700 ","$27,408,309 ",28-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-08-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Taking of Pelham 1 2 3,"$65,452,312 ","$23,373,102 ",12-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-06-12&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Friday the 13th (2009),"$65,002,019 ","$40,570,365 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,17 Again,"$64,167,069 ","$23,722,310 ",17-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-04-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Time Traveler's Wife,"$63,414,846 ","$18,623,171 ",14-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-08-14&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Bruno,"$60,054,530 ","$30,619,130 ",10-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-10&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Bride Wars,"$58,715,510 ","$21,058,173 ",9-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Haunting in Connecticut,"$55,389,516 ","$23,004,765 ",27-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-27&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Ghosts of Girlfriends Past,"$55,250,026 ","$15,411,434 ",1-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-05-01&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Funny People,"$51,855,045 ","$22,657,780 ",31-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-31&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Tyler Perry's I Can Do Bad All By Myself,"$51,733,921 ","$23,446,785 ",11-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,My Bloody Valentine 3-D,"$51,545,952 ","$21,241,456 ",16-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Old Dogs,"$49,492,060 ","$16,894,511 ",25-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Land of the Lost,"$49,438,370 ","$18,837,350 ",5-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-06-05&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,My Sister's Keeper,"$49,200,230 ","$12,442,212 ",26-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-06-26&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,"Precious: Based on the Novel ""Push"" by Sapphire","$47,566,524 ","$1,872,458 ",6-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Underworld: Rise of the Lycans,"$45,802,315 ","$20,828,511 ",23-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-23&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Confessions of a Shopaholic,"$44,277,350 ","$15,066,360 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Lovely Bones,"$44,114,232 ","$116,616 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Year One,"$43,337,279 ","$19,610,304 ",19-Jun,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-06-19&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Unborn (2009),"$42,670,410 ","$19,810,585 ",9-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Planet 51,"$42,194,060 ","$12,286,129 ",20-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Drag Me to Hell,"$42,100,625 ","$15,825,480 ",29-May,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-05-29&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Orphan,"$41,596,251 ","$12,871,483 ",24-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Duplicity,"$40,572,825 ","$13,965,110 ",20-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-20&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Crazy Heart,"$39,464,306 ","$82,664 ",16-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-12-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Surrogates,"$38,577,772 ","$14,902,692 ",25-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Ninja Assassin,"$38,122,883 ","$13,316,158 ",25-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-25&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Invictus,"$37,491,364 ","$8,611,147 ",11-Dec,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-12-11&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,State of Play,"$37,017,955 ","$14,071,280 ",17-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-04-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Notorious (2009),"$36,843,682 ","$20,497,596 ",16-Jan,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-01-16&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Under the Sea 3D,"$35,979,693 ","$661,185 ",13-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Pink Panther 2,"$35,922,978 ","$11,588,150 ",6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,All About Steve,"$33,862,903 ","$11,241,214 ",4-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-04&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Halloween II (2009),"$33,392,973 ","$16,349,565 ",28-Aug,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-08-28&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Informant!,"$33,316,821 ","$10,464,314 ",18-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-18&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Last House on the Left (2009),"$32,752,215 ","$14,118,685 ",13-Mar,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-03-13&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Men Who Stare at Goats,"$32,428,195 ","$12,706,654 ",6-Nov,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-11-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,(500) Days of Summer,"$32,391,374 ","$834,501 ",17-Jul,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-07-17&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Earth (2009),"$32,011,576 ","$8,825,760 ",22-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-04-22&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Push,"$31,811,527 ","$10,079,109 ",6-Feb,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-02-06&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,9,"$31,749,894 ","$10,740,446 ",9-Sep,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-09-09&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,The Soloist,"$31,720,158 ","$9,716,458 ",24-Apr,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-04-24&p=.htm
https://www.boxofficemojo.com/yearly/chart/?yr=2009&p=.htm,Toy Story / Toy Story 2 (3D),"$30,702,446 ","$12,491,789 ",2-Oct,https://www.boxofficemojo.com/schedule/?view=bydate&release=theatrical&date=2009-10-02&p=.htm
